LEVEL1ID	LEVEL2ID	LEVEL3ID	LEVEL4ID	LEVEL5ID	Organization	Organization.fullname	AADD	IDlevel	LEV_0	ORG_0	LEV_1	ORG_1	LEV_2	ORG_2	LEV_3	ORG_3	LEV_4	ORG_4	pathString	I
84	207	316	570	0	Pretoria	Pretoria	P	4	PS	Public Service	GACES	Global Affairs Canada (Locally Engage...	W-SA	WGM - Sub-Saharian Africa	W-SEAB	WED - Southern and Eastern Africa Bureau	P	Pretoria	GACES/W-SA/W-SEAB/P	3448
84	999	0	0	0	I cannot find my organizational unit	I cannot find my organizational unit	N/A	2	PS	Public Service	GACES	Global Affairs Canada (Locally Engage...	N/A	I cannot find my organizational unit					GACES/N/A	3449
85	0	0	0	0	The Supreme Court of Canada	The Supreme Court of Canada	TSCC	1	PS	Public Service	TSCC	The Supreme Court of Canada							TSCC	3450
86	0	0	0	0	Canadian Food Inspection Agency	Canadian Food Inspection Agency	CFIA	1	PS	Public Service	CFIA	Canadian Food Inspection Agency							CFIA	3451
86	200	0	0	0	Operations Branch	Operations Branch	OB	2	PS	Public Service	CFIA	Canadian Food Inspection Agency	OB	Operations Branch					CFIA/OB	3452
86	200	300	0	0	NCR Area	NCR Area	NA	3	PS	Public Service	CFIA	Canadian Food Inspection Agency	OB	Operations Branch	NA	NCR Area			CFIA/OB	3453
86	200	300	400	0	VP's Office-AVP's Office...nd Workforce Enablement	VP's Office/AVP's Office/Inspector General/Business and Workforce Enablement	VOOWE	4	PS	Public Service	CFIA	Canadian Food Inspection Agency	OB	Operations Branch	NA	NCR Area	VOOWE	VP's Office/AVP's Office/Inspector Ge...	CFIA/OB/VOOWE	3454
86	200	300	401	0	Strategy and Business Integration	Strategy and Business Integration	SBI	4	PS	Public Service	CFIA	Canadian Food Inspection Agency	OB	Operations Branch	NA	NCR Area	SBI	Strategy and Business Integration	CFIA/OB/SBI	3455
86	200	300	402	0	Inspection Support	Inspection Support	IS	4	PS	Public Service	CFIA	Canadian Food Inspection Agency	OB	Operations Branch	NA	NCR Area	IS	Inspection Support	CFIA/OB/IS	3456
86	200	300	402	500	Executive Director's Off...ement-Ask CFIA-OGE-Food	Executive Director's Office/National Issues Management/Ask CFIA/OGE-Food	EDOC	5	PS	Public Service									NA	3457
86	200	300	402	501	OGE-Plant-OGE-Animal-Off... Food Safety and Recall	OGE-Plant/OGE-Animal/Office of Food Safety and Recall	OFSR	5	PS	Public Service									NA	3458
86	200	301	0	0	Operations: West	Operations: West	OW	3	PS	Public Service	CFIA	Canadian Food Inspection Agency	OB	Operations Branch	OW	Operations: West			CFIA/OB/OW	3459
86	200	301	403	0	Operations West: Directo...rea Management Services	Operations West: Director General / Senior Director / Area Quality, Planning, Integration Unit / Area Operational Specialists Units / Enforcement and Investigation Services – West / Area Management Services	OWDMS	4	PS	Public Service	CFIA	Canadian Food Inspection Agency	OB	Operations Branch	OW	Operations: West	OWDMS	Operations West: Director General / S...	CFIA/OB/OW/OWDMS	3460
86	200	301	404	0	Operations West: Manitoba Region	Operations West: Manitoba Region	OWMR	4	PS	Public Service	CFIA	Canadian Food Inspection Agency	OB	Operations Branch	OW	Operations: West	OWMR	Operations West: Manitoba Region	CFIA/OB/OW/OWMR	3461
86	200	301	405	0	Operations West: Southern Alberta Region	Operations West: Southern Alberta Region	OWSAR	4	PS	Public Service	CFIA	Canadian Food Inspection Agency	OB	Operations Branch	OW	Operations: West	OWSAR	Operations West: Southern Alberta Region	CFIA/OB/OW/OWSAR	3462
86	200	301	406	0	Operations West: Norther...a - Saskatchewan Region	Operations West: Northern Alberta / Saskatchewan Region	OWN-SR	4	PS	Public Service	CFIA	Canadian Food Inspection Agency	OB	Operations Branch	OW	Operations: West	OWN-SR	Operations West: Northern Alberta / S...	CFIA/OB/OW/OWN-SR	3463
86	200	301	407	0	Operations West: BC Animal and Food Region	Operations West: BC Animal and Food Region	OWBAFR	4	PS	Public Service	CFIA	Canadian Food Inspection Agency	OB	Operations Branch	OW	Operations: West	OWBAFR	Operations West: BC Animal and Food R...	CFIA/OB/OW/OWBAFR	3464
86	200	301	408	0	Operations West: BC Plant and Food Region	Operations West: BC Plant and Food Region	OWBPFR	4	PS	Public Service	CFIA	Canadian Food Inspection Agency	OB	Operations Branch	OW	Operations: West	OWBPFR	Operations West: BC Plant and Food Re...	CFIA/OB/OW/OWBPFR	3465
86	200	302	0	0	Operations: Ontario	Operations: Ontario	OO	3	PS	Public Service	CFIA	Canadian Food Inspection Agency	OB	Operations Branch	OO	Operations: Ontario			CFIA/OB/OO	3466
86	200	302	409	0	Operations Ontario: Dire...rea Management Services	Operations Ontario: Director General / Senior Director / Area Quality, Planning, Integration Unit / Area Operational Specialists Units / Enforcement and Investigation Services – Ontario / Area Management Services	OODMS	4	PS	Public Service	CFIA	Canadian Food Inspection Agency	OB	Operations Branch	OO	Operations: Ontario	OODMS	Operations Ontario: Director General ...	CFIA/OB/OO/OODMS	3467
86	200	302	410	0	Operations Ontario: South-West Region	Operations Ontario: South-West Region	OOSR	4	PS	Public Service	CFIA	Canadian Food Inspection Agency	OB	Operations Branch	OO	Operations: Ontario	OOSR	Operations Ontario: South-West Region	CFIA/OB/OO/OOSR	3468
86	200	302	411	0	Operations Ontario: Central Region	Operations Ontario: Central Region	OOCR	4	PS	Public Service	CFIA	Canadian Food Inspection Agency	OB	Operations Branch	OO	Operations: Ontario	OOCR	Operations Ontario: Central Region	CFIA/OB/OO/OOCR	3469
86	200	302	412	0	Operations Ontario: Toronto Region	Operations Ontario: Toronto Region	OOTR	4	PS	Public Service	CFIA	Canadian Food Inspection Agency	OB	Operations Branch	OO	Operations: Ontario	OOTR	Operations Ontario: Toronto Region	CFIA/OB/OO/OOTR	3470
86	200	302	413	0	Operations Ontario: North East Region	Operations Ontario: North East Region	OONER	4	PS	Public Service	CFIA	Canadian Food Inspection Agency	OB	Operations Branch	OO	Operations: Ontario	OONER	Operations Ontario: North East Region	CFIA/OB/OO/OONER	3471
86	200	303	0	0	Operations: Quebec	Operations: Quebec	OQ	3	PS	Public Service	CFIA	Canadian Food Inspection Agency	OB	Operations Branch	OQ	Operations: Quebec			CFIA/OB/OQ	3472
86	200	303	414	0	Operations Quebec: Direc...rea Management Services	Operations Quebec: Director General / Senior Director / Area Quality, Planning, Integration Unit / Area Operational Specialists Units / Enforcement and Investigation Services – Quebec / Area Management Services	OQDMS	4	PS	Public Service	CFIA	Canadian Food Inspection Agency	OB	Operations Branch	OQ	Operations: Quebec	OQDMS	Operations Quebec: Director General /...	CFIA/OB/OQ/OQDMS	3473
86	200	303	415	0	Operations Quebec: St-Hyacinthe Region	Operations Quebec: St-Hyacinthe Region	OQSR	4	PS	Public Service	CFIA	Canadian Food Inspection Agency	OB	Operations Branch	OQ	Operations: Quebec	OQSR	Operations Quebec: St-Hyacinthe Region	CFIA/OB/OQ/OQSR	3474
86	200	303	416	0	Operations Quebec: Quebec Office	Operations Quebec: Quebec Office	OQQO	4	PS	Public Service	CFIA	Canadian Food Inspection Agency	OB	Operations Branch	OQ	Operations: Quebec	OQQO	Operations Quebec: Quebec Office	CFIA/OB/OQ/OQQO	3475
86	200	303	417	0	Operations Quebec: Montreal Region	Operations Quebec: Montreal Region	OQMR	4	PS	Public Service	CFIA	Canadian Food Inspection Agency	OB	Operations Branch	OQ	Operations: Quebec	OQMR	Operations Quebec: Montreal Region	CFIA/OB/OQ/OQMR	3476
86	200	303	418	0	Operations Quebec: Centre Region	Operations Quebec: Centre Region	OQCR	4	PS	Public Service	CFIA	Canadian Food Inspection Agency	OB	Operations Branch	OQ	Operations: Quebec	OQCR	Operations Quebec: Centre Region	CFIA/OB/OQ/OQCR	3477
86	200	304	0	0	Operations: Atlantic	Operations: Atlantic	OA	3	PS	Public Service	CFIA	Canadian Food Inspection Agency	OB	Operations Branch	OA	Operations: Atlantic			CFIA/OB/OA	3478
86	200	304	419	0	"
Operations Atlantic: D...anagement Services Unit"	"
Operations Atlantic: Director General / Senior Director / Planning, Quality and Integration / Operational Specialist Units / Investigation and Law Enforcement Unit Staff / Operational Center Management Services Unit"	"OADSU"	4	PS	Public Service	CFIA	Canadian Food Inspection Agency	OB	Operations Branch	OA	Operations: Atlantic	"OADSU"	"
Operations Atlantic: Director Gener..."	"CFIA/OB/OA/OADSU"	3479
86	200	304	420	0	Operations Atlantic: New Brunswick Regional Office	Operations Atlantic: New Brunswick Regional Office	OANBRO	4	PS	Public Service	CFIA	Canadian Food Inspection Agency	OB	Operations Branch	OA	Operations: Atlantic	OANBRO	Operations Atlantic: New Brunswick Re...	CFIA/OB/OA/OANBRO	3480
86	200	304	421	0	Operations Atlantic: Nova Scotia Regional Office	Operations Atlantic: Nova Scotia Regional Office	OANSRO	4	PS	Public Service	CFIA	Canadian Food Inspection Agency	OB	Operations Branch	OA	Operations: Atlantic	OANSRO	Operations Atlantic: Nova Scotia Regi...	CFIA/OB/OA/OANSRO	3481
86	200	304	422	0	Operations Atlantic: Pri... Island Regional Office	Operations Atlantic: Prince Edward Island Regional Office	OAPIRO	4	PS	Public Service	CFIA	Canadian Food Inspection Agency	OB	Operations Branch	OA	Operations: Atlantic	OAPIRO	Operations Atlantic: Prince Edward Is...	CFIA/OB/OA/OAPIRO	3482
86	200	304	423	0	Operations Atlantic: New...abrador Regional Office	Operations Atlantic: Newfoundland and Labrador Regional Office	OANRO	4	PS	Public Service	CFIA	Canadian Food Inspection Agency	OB	Operations Branch	OA	Operations: Atlantic	OANRO	Operations Atlantic: Newfoundland and...	CFIA/OB/OA/OANRO	3483
86	201	0	0	0	Science Branch	Science Branch	SB	2	PS	Public Service	CFIA	Canadian Food Inspection Agency	SB	Science Branch					CFIA/SB	3484
86	201	305	0	0	Science: Vice President'...Business & Partnerships	Science: Vice President's Office / Chief Science Operating Officer / Strategic Business & Partnerships	SVP&P	3	PS	Public Service	CFIA	Canadian Food Inspection Agency	SB	Science Branch	SVP&P	Science: Vice President's Office / Ch...			CFIA/SB/SVP&P	3485
86	201	306	0	0	Science: Food Safety Sci...ety Information Network	Science: Food Safety Science Directorate / Canadian Food Safety Information Network	SFSSIN	3	PS	Public Service	CFIA	Canadian Food Inspection Agency	SB	Science Branch	SFSSIN	Science: Food Safety Science Director...			CFIA/SB/SFSSIN	3486
86	201	307	0	0	Science: Animal Health Science Directorate	Science: Animal Health Science Directorate	SAHSD	3	PS	Public Service	CFIA	Canadian Food Inspection Agency	SB	Science Branch	SAHSD	Science: Animal Health Science Direct...			CFIA/SB/SAHSD	3487
86	201	308	0	0	Science: Plant Health Science Directorate	Science: Plant Health Science Directorate	SPHSD	3	PS	Public Service	CFIA	Canadian Food Inspection Agency	SB	Science Branch	SPHSD	Science: Plant Health Science Directo...			CFIA/SB/SPHSD	3488
86	201	309	0	0	Science: Eastern Laboratory Network	Science: Eastern Laboratory Network	SELN	3	PS	Public Service	CFIA	Canadian Food Inspection Agency	SB	Science Branch	SELN	Science: Eastern Laboratory Network			CFIA/SB/SELN	3489
86	201	309	424	0	Science Eastern Lab Netw... Network Administration	Science Eastern Lab Network: Charlottetown Laboratory / Network Administration	SELNNA	4	PS	Public Service	CFIA	Canadian Food Inspection Agency	SB	Science Branch	SELN	Science: Eastern Laboratory Network	SELNNA	Science Eastern Lab Network: Charlott...	CFIA/SB/SELN/SELNNA	3490
86	201	309	425	0	Science Eastern Lab Network: Dartmouth Laboratory	Science Eastern Lab Network: Dartmouth Laboratory	SELNDL	4	PS	Public Service	CFIA	Canadian Food Inspection Agency	SB	Science Branch	SELN	Science: Eastern Laboratory Network	SELNDL	Science Eastern Lab Network: Dartmout...	CFIA/SB/SELN/SELNDL	3491
86	201	309	426	0	Science Eastern Lab Netw... Network Administration	Science Eastern Lab Network: St. Hyacinthe Laboratory / Network Administration	SELNNA	4	PS	Public Service	CFIA	Canadian Food Inspection Agency	SB	Science Branch	SELN	Science: Eastern Laboratory Network	SELNNA	Science Eastern Lab Network: St. Hyac...	CFIA/SB/SELN/SELNNA	3492
86	201	309	427	0	Science Eastern Lab Network: Longueuil Laboratory	Science Eastern Lab Network: Longueuil Laboratory	SELNLL	4	PS	Public Service	CFIA	Canadian Food Inspection Agency	SB	Science Branch	SELN	Science: Eastern Laboratory Network	SELNLL	Science Eastern Lab Network: Longueui...	CFIA/SB/SELN/SELNLL	3493
86	201	310	0	0	Science: Ontario Laboratory Network	Science: Ontario Laboratory Network	SOLN	3	PS	Public Service	CFIA	Canadian Food Inspection Agency	SB	Science Branch	SOLN	Science: Ontario Laboratory Network			CFIA/SB/SOLN	3494
86	201	310	428	0	Science Ontario Laborato... Network Administration	Science Ontario Laboratory Network: Network Administration	SOLNA	4	PS	Public Service	CFIA	Canadian Food Inspection Agency	SB	Science Branch	SOLN	Science: Ontario Laboratory Network	SOLNA	Science Ontario Laboratory Network: N...	CFIA/SB/SOLN/SOLNA	3495
86	201	310	429	0	Science Ontario Lab Netw...aboratory (Fallowfield)	Science Ontario Lab Network: Ottawa Laboratory (Fallowfield)	SOLN	4	PS	Public Service	CFIA	Canadian Food Inspection Agency	SB	Science Branch	SOLN	Science: Ontario Laboratory Network	SOLN	Science Ontario Lab Network: Ottawa L...	CFIA/SB/SOLN/SOLN	3496
86	201	310	430	0	Science Ontario Lab Netw...wa Laboratory (Carling)	Science Ontario Lab Network: Ottawa Laboratory (Carling)	SOLNL	4	PS	Public Service	CFIA	Canadian Food Inspection Agency	SB	Science Branch	SOLN	Science: Ontario Laboratory Network	SOLNL	Science Ontario Lab Network: Ottawa L...	CFIA/SB/SOLN/SOLNL	3497
86	201	310	431	0	Science Ontario Lab Netw...Toronto Area Laboratory	Science Ontario Lab Network: Greater Toronto Area Laboratory	SOLNAL	4	PS	Public Service	CFIA	Canadian Food Inspection Agency	SB	Science Branch	SOLN	Science: Ontario Laboratory Network	SOLNAL	Science Ontario Lab Network: Greater ...	CFIA/SB/SOLN/SOLNAL	3498
86	201	311	0	0	Science: Western Laboratory Network	Science: Western Laboratory Network	SWLN	3	PS	Public Service	CFIA	Canadian Food Inspection Agency	SB	Science Branch	SWLN	Science: Western Laboratory Network			CFIA/SB/SWLN	3499
86	201	311	432	0	Science Western Lab Network: Saskatoon Laboratory	Science Western Lab Network: Saskatoon Laboratory	SWsrnLbNtwrk:SsL	4	PS	Public Service	CFIA	Canadian Food Inspection Agency	SB	Science Branch	SWLN	Science: Western Laboratory Network	SWsrnLbNtwrk:SsL	Science Western Lab Network: Saskatoo...	CFIA/SB/SWLN/SWsrnLbNtwrk:SsL	3500
86	201	311	433	0	Science Western Lab Netw... Network Administration	Science Western Lab Network: Calgary Laboratory / Network Administration	SWLNNA	4	PS	Public Service	CFIA	Canadian Food Inspection Agency	SB	Science Branch	SWLN	Science: Western Laboratory Network	SWLNNA	Science Western Lab Network: Calgary ...	CFIA/SB/SWLN/SWLNNA	3501
86	201	311	434	0	Science Western Lab Network: Burnaby Laboratory	Science Western Lab Network: Burnaby Laboratory	SWLNBL	4	PS	Public Service	CFIA	Canadian Food Inspection Agency	SB	Science Branch	SWLN	Science: Western Laboratory Network	SWLNBL	Science Western Lab Network: Burnaby ...	CFIA/SB/SWLN/SWLNBL	3502
86	201	311	435	0	Science Western Lab Network: Sidney Laboratory	Science Western Lab Network: Sidney Laboratory	SWsrnLbNtwrk:SdL	4	PS	Public Service	CFIA	Canadian Food Inspection Agency	SB	Science Branch	SWLN	Science: Western Laboratory Network	SWsrnLbNtwrk:SdL	Science Western Lab Network: Sidney L...	CFIA/SB/SWLN/SWsrnLbNtwrk:SdL	3503
86	201	312	0	0	Science: National Centre...r Animal Disease (NCAD)	Science: National Centres for Animal Disease (NCAD)	SNCAD	3	PS	Public Service	CFIA	Canadian Food Inspection Agency	SB	Science Branch	SNCAD	Science: National Centres for Animal ...			CFIA/SB/SNCAD	3504
86	201	312	436	0	Science: National Centre...) - Winnipeg laboratory	Science: National Centres for Animal Disease (NCAD) - Winnipeg laboratory	SNC-W	4	PS	Public Service	CFIA	Canadian Food Inspection Agency	SB	Science Branch	SNCAD	Science: National Centres for Animal ...	SNC-W	Science: National Centres for Animal ...	CFIA/SB/SNCAD/SNC-W	3505
86	201	312	437	0	Science: National Centre...- Lethbridge Laboratory	Science: National Centres for Animal Disease (NCAD) - Lethbridge Laboratory	SNCLL	4	PS	Public Service	CFIA	Canadian Food Inspection Agency	SB	Science Branch	SNCAD	Science: National Centres for Animal ...	SNCLL	Science: National Centres for Animal ...	CFIA/SB/SNCAD/SNCLL	3506
86	202	0	0	0	Policy and Programs Branch (PPB)	Policy and Programs Branch (PPB)	PPB	2	PS	Public Service	CFIA	Canadian Food Inspection Agency	PPB	Policy and Programs Branch (PPB)					CFIA/PPB	3507
86	202	313	0	0	PPB: Vice President and ... Strategic Partnerships	PPB: Vice President and Associate Vice President / Business Administration Services / Strategic Partnerships	PVP.SP	3	PS	Public Service	CFIA	Canadian Food Inspection Agency	PPB	Policy and Programs Branch (PPB)	PVP.SP	PPB: Vice President and Associate Vic...			CFIA/PPB/PVP.SP	3508
86	202	314	0	0	PPB: Animal Health Directorate	PPB: Animal Health Directorate	PAHD	3	PS	Public Service	CFIA	Canadian Food Inspection Agency	PPB	Policy and Programs Branch (PPB)	PAHD	PPB: Animal Health Directorate			CFIA/PPB/PAHD	3509
86	202	315	0	0	PPB: Plant and Biosecurity Directorate	PPB: Plant and Biosecurity Directorate	PPBD	3	PS	Public Service	CFIA	Canadian Food Inspection Agency	PPB	Policy and Programs Branch (PPB)	PPBD	PPB: Plant and Biosecurity Directorate			CFIA/PPB/PPBD	3510
86	202	316	0	0	PPB: Domestic Food Safet...eat Hygiene Directorate	PPB: Domestic Food Safety Systems & Meat Hygiene Directorate	PDFSHD	3	PS	Public Service	CFIA	Canadian Food Inspection Agency	PPB	Policy and Programs Branch (PPB)	PDFSHD	PPB: Domestic Food Safety Systems & M...			CFIA/PPB/PDFSHD	3511
86	202	317	0	0	PPB: Policy and Regulatory Affairs	PPB: Policy and Regulatory Affairs	PPRA	3	PS	Public Service	CFIA	Canadian Food Inspection Agency	PPB	Policy and Programs Branch (PPB)	PPRA	PPB: Policy and Regulatory Affairs			CFIA/PPB/PPRA	3512
86	203	0	0	0	Corporate Management Branch (CMB)	Corporate Management Branch (CMB)	CMB	2	PS	Public Service	CFIA	Canadian Food Inspection Agency	CMB	Corporate Management Branch (CMB)					CFIA/CMB	3513
86	203	318	0	0	CMB: Assets and Security Management Directorate	CMB: Assets and Security Management Directorate	CASMD	3	PS	Public Service	CFIA	Canadian Food Inspection Agency	CMB	Corporate Management Branch (CMB)	CASMD	CMB: Assets and Security Management D...			CFIA/CMB/CASMD	3514
86	203	319	0	0	CMB: Financial Services	CMB: Financial Services	CFS	3	PS	Public Service	CFIA	Canadian Food Inspection Agency	CMB	Corporate Management Branch (CMB)	CFS	CMB: Financial Services			CFIA/CMB/CFS	3515
86	203	320	0	0	CMB: Horizontal Enterpri...Vice President's Office	CMB: Horizontal Enterprise Management & Integration Directorate / Vice President's Office	CHEPO	3	PS	Public Service	CFIA	Canadian Food Inspection Agency	CMB	Corporate Management Branch (CMB)	CHEPO	CMB: Horizontal Enterprise Management...			CFIA/CMB/CHEPO	3516
86	204	0	0	0	Human Resources Branch (HRB)	Human Resources Branch (HRB)	HRB	2	PS	Public Service	CFIA	Canadian Food Inspection Agency	HRB	Human Resources Branch (HRB)					CFIA/HRB	3517
86	204	321	0	0	HRB: Office of the Vice ...and Conflict Resolution	HRB: Office of the Vice President / Collective Bargaining & Labour Relations Directorate / Executive Group Services / Workplace Health & Diversity / Values, Integrity and Conflict Resolution	HOV.CR	3	PS	Public Service	CFIA	Canadian Food Inspection Agency	HRB	Human Resources Branch (HRB)	HOV.CR	HRB: Office of the Vice President / C...			CFIA/HRB/HOV.CR	3518
86	204	322	0	0	HRB: HR Planning, Systems and Analytics - Learning	HRB: HR Planning, Systems and Analytics / Learning	HHPSA-L	3	PS	Public Service	CFIA	Canadian Food Inspection Agency	HRB	Human Resources Branch (HRB)	HHPSA-L	HRB: HR Planning, Systems and Analyti...			CFIA/HRB/HHPSA-L	3519
86	204	323	0	0	HRB: HR Services	HRB: HR Services	HHS	3	PS	Public Service	CFIA	Canadian Food Inspection Agency	HRB	Human Resources Branch (HRB)	HHS	HRB: HR Services			CFIA/HRB/HHS	3520
86	205	0	0	0	Innovation, Business and...elopment Branch (IBSDB)	Innovation, Business and Service Development Branch (IBSDB)	IBB	2	PS	Public Service	CFIA	Canadian Food Inspection Agency	IBB	Innovation, Business and Service Deve...					CFIA/IBB	3521
86	205	324	0	0	IBSDB: Vice-President's ...- Innovation and Design	IBSDB: Vice-President's Office / Innovation and Design	IV.ID	3	PS	Public Service	CFIA	Canadian Food Inspection Agency	IBB	Innovation, Business and Service Deve...	IV.ID	IBSDB: Vice-President's Office / Inno...			CFIA/IBB/IV.ID	3522
86	205	325	0	0	IBSDB: Information and Risk Management	IBSDB: Information and Risk Management	IIRM	3	PS	Public Service	CFIA	Canadian Food Inspection Agency	IBB	Innovation, Business and Service Deve...	IIRM	IBSDB: Information and Risk Management			CFIA/IBB/IIRM	3523
86	205	326	0	0	IBSDB: Enterprise Technology Management	IBSDB: Enterprise Technology Management	IETM	3	PS	Public Service	CFIA	Canadian Food Inspection Agency	IBB	Innovation, Business and Service Deve...	IETM	IBSDB: Enterprise Technology Management			CFIA/IBB/IETM	3524
86	205	327	0	0	IBSDB: Platform Applicat...elopment and Operations	IBSDB: Platform Applications, Development and Operations	IPAO	3	PS	Public Service	CFIA	Canadian Food Inspection Agency	IBB	Innovation, Business and Service Deve...	IPAO	IBSDB: Platform Applications, Develop...			CFIA/IBB/IPAO	3525
86	206	0	0	0	Communications and Public Affairs Branch (CPAB)	Communications and Public Affairs Branch (CPAB)	CPAB	2	PS	Public Service	CFIA	Canadian Food Inspection Agency	CPAB	Communications and Public Affairs Bra...					CFIA/CPAB	3526
86	207	0	0	0	International Affairs Branch (IAB)	International Affairs Branch (IAB)	IAB	2	PS	Public Service	CFIA	Canadian Food Inspection Agency	IAB	International Affairs Branch (IAB)					CFIA/IAB	3527
86	208	0	0	0	Audit and Evaluation Branch (AEB)	Audit and Evaluation Branch (AEB)	AEB	2	PS	Public Service	CFIA	Canadian Food Inspection Agency	AEB	Audit and Evaluation Branch (AEB)					CFIA/AEB	3528
86	209	0	0	0	President's Office - Int...spection Legal Services	President's Office / Integrity and Redress Secretariat / Agriculture and Food Inspection Legal Services	PO-ILS	2	PS	Public Service	CFIA	Canadian Food Inspection Agency	PO-ILS	President's Office / Integrity and Re...					CFIA/PO-ILS	3529
86	999	0	0	0	I cannot find my organizational unit	I cannot find my organizational unit	N/A	2	PS	Public Service	CFIA	Canadian Food Inspection Agency	N/A	I cannot find my organizational unit					CFIA/N/A	3530
88	0	0	0	0	Parks Canada	Parks Canada	PC	1	PS	Public Service	PC	Parks Canada							PC	3531
88	200	0	0	0	National Office	National Office	NO	2	PS	Public Service	PC	Parks Canada	NO	National Office					PC/NO	3532
88	200	300	0	0	Executive Offices	Executive Offices	EOffs	3	PS	Public Service	PC	Parks Canada	NO	National Office	EOffs	Executive Offices			PC/NO/EOffs	3533
88	200	300	400	0	Office of the CEO - Offi...al Audit and Evaluation	Office of the CEO / Office of the Chief of Staff and Corporate Secretary / Ombudsman and Director, Center for Values and Ethics / Office of the Vice-President, Special Projects / Office of Internal Audit and Evaluation	OC-OAaE	4	PS	Public Service	PC	Parks Canada	NO	National Office	EOffs	Executive Offices	OC-OAaE	Office of the CEO / Office of the Chi...	PC/NO/EOffs/OC-OAaE	3534
88	200	301	0	0	Protected Areas Establis...onservation Directorate	Protected Areas Establishment and Conservation Directorate	PAED	3	PS	Public Service	PC	Parks Canada	NO	National Office	PAED	Protected Areas Establishment and Con...			PC/NO/PAED	3535
88	200	301	401	0	Office of the Vice-Presi...rvation Strategy Branch	Office of the Vice-President / Protected Areas Establishment and Conservation Branch / Conservation Strategy Branch	OVSB	4	PS	Public Service	PC	Parks Canada	NO	National Office	PAED	Protected Areas Establishment and Con...	OVSB	Office of the Vice-President / Protec...	PC/NO/PAED/OVSB	3536
88	200	301	402	0	Law Enforcement Branch	Law Enforcement Branch	LEB	4	PS	Public Service	PC	Parks Canada	NO	National Office	PAED	Protected Areas Establishment and Con...	LEB	Law Enforcement Branch	PC/NO/PAED/LEB	3537
88	200	301	403	0	Conservation Programs Branch	Conservation Programs Branch	CPB	4	PS	Public Service	PC	Parks Canada	NO	National Office	PAED	Protected Areas Establishment and Con...	CPB	Conservation Programs Branch	PC/NO/PAED/CPB	3538
88	200	301	404	0	Natural Resource Management Branch	Natural Resource Management Branch	NRMB	4	PS	Public Service	PC	Parks Canada	NO	National Office	PAED	Protected Areas Establishment and Con...	NRMB	Natural Resource Management Branch	PC/NO/PAED/NRMB	3539
88	200	301	405	0	Office of the Chief Ecosystem Scientist	Office of the Chief Ecosystem Scientist	OCES	4	PS	Public Service	PC	Parks Canada	NO	National Office	PAED	Protected Areas Establishment and Con...	OCES	Office of the Chief Ecosystem Scientist	PC/NO/PAED/OCES	3540
88	200	302	0	0	Indigenous Affairs and C...al Heritage Directorate	Indigenous Affairs and Cultural Heritage Directorate	IACHD	3	PS	Public Service	PC	Parks Canada	NO	National Office	IACHD	Indigenous Affairs and Cultural Herit...			PC/NO/IACHD	3541
88	200	302	406	0	Vice-President, Indigeno...ons and Programs Branch	Vice-President, Indigenous Affairs and Cultural Heritage Directorate / Executive Director, Cultural Heritage / Heritage Designations and Programs Branch	VIPB	4	PS	Public Service	PC	Parks Canada	NO	National Office	IACHD	Indigenous Affairs and Cultural Herit...	VIPB	Vice-President, Indigenous Affairs an...	PC/NO/IACHD/VIPB	3542
88	200	302	407	0	Archaeology and History Branch	Archaeology and History Branch	AHB	4	PS	Public Service	PC	Parks Canada	NO	National Office	IACHD	Indigenous Affairs and Cultural Herit...	AHB	Archaeology and History Branch	PC/NO/IACHD/AHB	3543
88	200	302	408	0	Collections, Curatorial and Conservation Branch	Collections, Curatorial and Conservation Branch	CCCB	4	PS	Public Service	PC	Parks Canada	NO	National Office	IACHD	Indigenous Affairs and Cultural Herit...	CCCB	Collections, Curatorial and Conservat...	PC/NO/IACHD/CCCB	3544
88	200	302	409	0	Cultural Heritage Policies Branch	Cultural Heritage Policies Branch	CHPB	4	PS	Public Service	PC	Parks Canada	NO	National Office	IACHD	Indigenous Affairs and Cultural Herit...	CHPB	Cultural Heritage Policies Branch	PC/NO/IACHD/CHPB	3545
88	200	302	410	0	Indigenous Affairs Branch	Indigenous Affairs Branch	IAB	4	PS	Public Service	PC	Parks Canada	NO	National Office	IACHD	Indigenous Affairs and Cultural Herit...	IAB	Indigenous Affairs Branch	PC/NO/IACHD/IAB	3546
88	200	303	0	0	External Relations and V... Experience Directorate	External Relations and Visitor Experience Directorate	ERVED	3	PS	Public Service	PC	Parks Canada	NO	National Office	ERVED	External Relations and Visitor Experi...			PC/NO/ERVED	3547
88	200	303	411	0	Office of the Vice-Presi... Social Sciences Branch	Office of the Vice-President / National Celebrations Branch / Social Sciences Branch	OVSSB	4	PS	Public Service	PC	Parks Canada	NO	National Office	ERVED	External Relations and Visitor Experi...	OVSSB	Office of the Vice-President / Nation...	PC/NO/ERVED/OVSSB	3548
88	200	303	412	0	Corporate Communications Branch	Corporate Communications Branch	CCB	4	PS	Public Service	PC	Parks Canada	NO	National Office	ERVED	External Relations and Visitor Experi...	CCB	Corporate Communications Branch	PC/NO/ERVED/CCB	3549
